nombre_modulo,programa,no_clase,salon,fecha_inicio,fecha_fin,dia,hora_inicio,hora_fin
Reconocimiento de Señales,Maestría en Ingeniería,1560,V_LAB_ADIG,2023-03-28,2023-06-13,Martes,19:00:00 ,22:00:00 
Reconocimiento de Señales,Especialidad en Simuladores Gráficos,1561,V_LAB_ADIG,2023-03-28,2023-06-13,Martes,19:00:00 ,22:00:00 
Robótica y Programación Indus,Maestría en Ingeniería,1564,CDC_B,2023-03-28,2023-06-13,Martes,19:00:00 ,22:00:00 
Robótica y Programación Indust,Especialidad en Robótica y Manufactura,1565,CDC_B,2023-03-28,2023-06-13,Martes,19:00:00 ,22:00:00 
Tendencias tecnológicas para,Especialidad en Ingeniería y Gestión Ambiental,1566,NR 01,2023-03-28,2023-06-13,Martes,19:00:00 ,22:00:00 
Tendencias tecnológicas para,Maestría en Ingeniería,1567,NR 01,2023-03-28,2023-06-13,Martes,19:00:00 ,22:00:00 
Administración de recursos hum,Especialidad en Dirección de Operaciones,1568,R_31,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
Curso de preparación para Cert,Especialidad en Ingeniería y Gestión de Proyectos,1569,V_LAB_COM1,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
Dirección estratégica disrupti,Especialidad en Logística Internacional,1572,NR 01,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
Dirección estratégica disrupti,Especialidad en Ingeniería y Gestión de Proyectos,1571,NR 01,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
Dirección estratégica disrupti,Especialidad en Dirección de Operaciones,1570,NR 01,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
LEED GA,Especialidad en Ingeniería y Gestión Ambiental,1587,NR 02,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
Minería de Datos y Redes Socia,Maestría en Ciencia de Datos,1796,R 33,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
Modelos Computacionales para,Especialidad en Robótica y Manufactura,1588,CDC_B,2023-03-29,2023-06-07,Miercoles,19:00:00 ,20:00:00 
Satisfacción del cliente,Especialidad en Logística Internacional,1589,,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
Temas selectos de Simuladores,Especialidad en Simuladores Gráficos,1590,,2023-03-29,2023-06-07,Martes,19:00:00 ,22:00:00 
Temas selectos de Simuladores,Especialidad en Simuladores Gráficos,1590,,2023-03-29,2023-06-07,Miercoles,19:00:00 ,22:00:00 
"Análisis de Factores Sociales,",Maestría en Ciencia de Datos,1591,NR 02,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
"Análisis de Factores Sociales,",Especialidad en Ingeniería y Gestión Ambiental,1593,NR 02,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
"Análisis de Factores Sociales,",Especialidad en Dirección de Operaciones,1592,NR 02,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
"Análisis de Factores Sociales,",Especialidad en Ingeniería y Gestión de Proyectos,1594,NR 02,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
"Análisis de Factores Sociales,",Especialidad en Logística Internacional,1595,NR 02,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
"Análisis de Factores Sociales,",Especialidad en Robótica y Manufactura,1596,NR 02,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
"Análisis de Factores Sociales,",Especialidad en Simuladores Gráficos,1597,NR 02,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Humanismo contemporáneo,Maestría en Ciencia de Datos,1598,NR 01,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Humanismo Contemporáneo,Especialidad en Ingeniería y Gestión Ambiental,1599,NR 01,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Humanismo contemporáneo,Especialidad en Dirección de Operaciones,1604,NR 01,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Humanismo contemporáneo,Especialidad en Ingeniería y Gestión de Proyectos,1600,NR 01,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Humanismo contemporáneo,Especialidad en Logística Internacional,1601,NR 01,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Humanismo contemporáneo,Especialidad en Robótica y Manufactura,1602,NR 01,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Humanismo contemporáneo,Especialidad en Simuladores Gráficos,1603,NR 01,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Liderazgo,Maestría en Ciencia de Datos,1611,P 03,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Liderazgo,Especialidad en Ingeniería y Gestión Ambiental,1606,P 03,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Liderazgo,Especialidad en Dirección de Operaciones,1605,P 03,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Liderazgo,Especialidad en Ingeniería y Gestión de Proyectos,1607,P 03,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Liderazgo,Especialidad en Logística Internacional,1608,P 03,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Liderazgo,Especialidad en Robótica y Manufactura,1609,P 03,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Liderazgo,Especialidad en Simuladores Gráficos,1610,P 03,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Principios de Aprendizaje Prof,Maestría en Ciencia de Datos,1859,,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación I,Maestría en Ingeniería y Gestión de la Cadena de Suministro,1612,V_LAB_COM2,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación I,Maestría en Ingeniería,1613,V_LAB_COM2,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación II,Maestría en Dirección de Operaciones,1614,V_LAB_COM2,2023-03-30,2023-06-01,Jueves,19:00:00 ,22:00:00 
Administración de recursos hum,Especialidad en Dirección de Operaciones,1615,R 17,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Curso de preparación para Cert,Especialidad en Ingeniería y Gestión de Proyectos,1616,V_LAB_COM2,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Estadística Investigación,Maestría en Ingeniería y Gestión de la Cadena de Suministro,1617,V_LAB_COM1,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Estadística para la Investigac,Maestría en Ingeniería,1618,V_LAB_COM1,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Seminario de Investigación I,Maestría en Dirección de Operaciones,1619,V_LAB_COM1,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Seminario de Investigación II,Maestría en Ingeniería y Gestión de la Cadena de Suministro,1620,CDC_C,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Seminario de Investigación II,Maestría en Ingeniería,1621,CDC_C,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Seminario de Tesis,Maestría en Dirección de Operaciones,1622,CDC_C,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Temas selectos de Innovación,Especialidad en Ingeniería y Gestión Ambiental,1625,,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Temas selectos de Innovación,Especialidad en Dirección de Operaciones,1624,,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Temas selectos de Innovación,Especialidad en Ingeniería y Gestión de Proyectos,1626,,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Temas selectos de Innovación,Especialidad en Logística Internacional,1627,,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Temas selectos de Innovación,Especialidad en Robótica y Manufactura,1623,,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
Temas selectos de Innovación,Especialidad en Simuladores Gráficos,1628,,2023-03-31,2023-06-02,Viernes,19:00:00 ,22:00:00 
"Análisis de Factores Sociales,",Maestría en Ciencia de Datos,1858,,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Análisis de Grandes Volúmenes,Especialidad en Ingeniería y Gestión Ambiental,1461,V_LAB_COM1,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Análisis de Grandes Volúmenes,Especialidad en Dirección de Operaciones,1460,V_LAB_COM1,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Análisis de Grandes Volúmenes,Especialidad en Ingeniería y Gestión de Proyectos,1462,V_LAB_COM1,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Análisis de Grandes Volúmenes,Especialidad en Logística Internacional,1463,V_LAB_COM1,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Análisis de Grandes Volúmenes,Especialidad en Robótica y Manufactura,1464,V_LAB_COM1,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Análisis de Grandes Volúmenes,Especialidad en Simuladores Gráficos,1465,V_LAB_COM1,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Aprendizaje Automático,Especialidad en Ingeniería y Gestión Ambiental,1467,V_LAB_COM2,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Aprendizaje Automático,Especialidad en Dirección de Operaciones,1466,V_LAB_COM2,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Aprendizaje Automático,Especialidad en Ingeniería y Gestión de Proyectos,1468,V_LAB_COM2,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Aprendizaje Automático,Especialidad en Logística Internacional,1469,V_LAB_COM2,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Aprendizaje Automático,Especialidad en Robótica y Manufactura,1470,V_LAB_COM2,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Aprendizaje Automático,Especialidad en Simuladores Gráficos,1471,V_LAB_COM2,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Monetización de la Innovación,Maestría en Ciencia de Datos,1476,NR 01,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Monetización de la Innovación,Especialidad en Ingeniería y Gestión Ambiental,1473,NR 01,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Monetización de la Innovación,Especialidad en Dirección de Operaciones,1472,NR 01,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Monetización de la Innovación,Especialidad en Ingeniería y Gestión de Proyectos,1474,NR 01,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Monetización de la Innovación,Especialidad en Logística Internacional,1475,NR 01,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Monetización de la Innovación,Especialidad en Robótica y Manufactura,1477,NR 01,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Monetización de la Innovación,Especialidad en Simuladores Gráficos,1478,NR 01,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Principios de Aprendizaje Prof,Maestría en Ciencia de Datos,1802,R 33,2023-04-17,2023-06-12,Lunes,19:00:00 ,22:00:00 
Proyecto de Aplicación de Cien,Maestría en Ciencia de Datos,1855,,2023-04-18,2023-05-30,Martes,19:00:00 ,22:00:00 
Proyecto de Aplicación de Cien,Maestría en Ciencia de Datos,1856,,2023-04-19,2023-05-31,Miercoles,19:00:00 ,22:00:00 
Proyecto de Aplicación de Cien,Maestría en Ciencia de Datos,1798,R 33,2023-04-20,2023-06-01,Jueves,19:00:00 ,22:00:00 
Proyecto de Aplicación de Cien,Maestría en Ciencia de Datos,1801,,2023-04-21,2023-06-02,Viernes,19:00:00 ,22:00:00 
